frame,seconds,target_polarity,predicted_polarity,polarity_correct,effective_gate,nearest_anchor_seconds,teacher_error,teacher_iou,rollout_error,rollout_iou,memory_error,memory_iou,oracle_polarity_rollout_error
26,0.8666666666666667,0,0,1,0.2111707180738449,0.8666666746139526,0.0,1.0,0.0319976806640625,0.48400115966796875,0.005945841471354167,0.49702707926432294,0.0319976806640625
27,0.9,0,0,1,0.2030659317970276,0.8999999165534973,0.0,1.0,0.038304646809895836,0.48084767659505206,0.054621378580729164,0.47268931070963544,0.038304646809895836
28,0.9333333333333333,0,0,1,0.1967100352048874,0.9333333373069763,0.0,1.0,0.043772379557291664,0.4781138102213542,0.14215596516927084,0.42892201741536456,0.043772379557291664
29,0.9666666666666667,0,0,1,0.19310924410820007,0.966666579246521,0.0,1.0,0.047571818033854164,0.47621409098307294,0.15619913736979166,0.4219004313151042,0.047571818033854164
30,1.0,0,0,1,0.19165444374084473,1.0,0.0,1.0,0.051478068033854164,0.47426096598307294,0.15804036458333334,0.4209798177083333,0.051478068033854164
31,1.0333333333333334,0,0,1,0.18554970622062683,0.9666666388511658,0.0,1.0,0.057596842447916664,0.4712015787760417,0.15933736165364584,0.42033131917317706,0.057596842447916664
32,1.0666666666666667,0,0,1,0.1768513023853302,0.9333333373069763,0.0,1.0,0.06582132975260417,0.46708933512369794,0.16033935546875,0.419830322265625,0.06582132975260417
33,1.1,0,0,1,0.16905677318572998,0.8999999165534973,0.0,1.0,0.07548014322916667,0.4622599283854167,0.16113789876302084,0.41943105061848956,0.07548014322916667
34,1.1333333333333333,0,0,1,0.16177359223365784,0.8666666746139526,0.0,1.0,0.0867767333984375,0.45661163330078125,0.16183980305989584,0.41908009847005206,0.0867767333984375
35,1.1666666666666667,0,0,1,0.155886709690094,0.8333332538604736,0.0,1.0,0.099700927734375,0.4501495361328125,0.16251627604166666,0.4187418619791667,0.099700927734375
36,1.2,0,0,1,0.1518869251012802,0.800000011920929,0.0,1.0,0.11831156412760417,0.44084421793619794,0.16292826334635416,0.41853586832682294,0.11831156412760417
37,1.2333333333333334,0,0,1,0.15085230767726898,0.7666666507720947,0.0,1.0,0.14218648274739584,0.42890675862630206,0.16333516438802084,0.41833241780598956,0.14218648274739584
38,1.2666666666666666,0,0,1,0.15235207974910736,0.73333340883255,0.0,1.0,0.16190083821614584,0.41904958089192706,0.16365559895833334,0.4181722005208333,0.16190083821614584
39,1.3,0,0,1,0.1567365974187851,0.699999988079071,0.0,1.0,0.17737325032552084,0.41131337483723956,0.16395060221354166,0.4180246988932292,0.17737325032552084
40,1.3333333333333333,0,0,1,0.16358982026576996,0.6666667461395264,0.0,1.0,0.18783060709635416,0.40608469645182294,0.16411336263020834,0.4179433186848958,0.18783060709635416
41,1.3666666666666667,0,0,1,0.1716509312391281,0.6333333253860474,0.0,1.0,0.1974945068359375,0.40125274658203125,0.16422017415364584,0.41788991292317706,0.1974945068359375
42,1.4,0,0,1,0.180174320936203,0.5999999642372131,0.0,1.0,0.2093048095703125,0.39534759521484375,0.16433207194010416,0.41783396402994794,0.2093048095703125
43,1.4333333333333333,0,0,1,0.1881546676158905,0.5666666626930237,0.00079345703125,0.499603271484375,0.22070821126302084,0.3913384712238221,0.16366068522135416,0.4205020999013445,0.22070821126302084
44,1.4666666666666666,0,0,1,0.19488196074962616,0.5333333015441895,0.023773193359375,0.505650597925267,0.20882670084635416,0.4456413853149749,0.1399383544921875,0.5030136662216829,0.20882670084635416
45,1.5,0,0,1,0.19985763728618622,0.5000000596046448,0.022282918294270832,0.7521982134718062,0.2032012939453125,0.48538405966269543,0.11991373697916667,0.5751221201079355,0.2032012939453125
46,1.5333333333333334,0,0,1,0.20207738876342773,0.46666666865348816,0.035400390625,0.7273429271921625,0.21825663248697916,0.4820053811229403,0.115753173828125,0.595234059630674,0.21825663248697916
47,1.5666666666666667,0,0,1,0.20088104903697968,0.4333333969116211,0.050938924153645836,0.6595336150122025,0.2614644368489583,0.4289634038182216,0.13889567057291666,0.5394947109723414,0.2614644368489583
48,1.6,0,0,1,0.19599056243896484,0.4000000059604645,0.0527191162109375,0.6545650543862441,0.3145039876302083,0.36956535395945517,0.183135986328125,0.4556059359830362,0.3145039876302083
49,1.6333333333333333,0,0,1,0.18894308805465698,0.36666664481163025,0.09098307291666667,0.5344017555430077,0.2616119384765625,0.446735327247633,0.12531534830729166,0.5829485105459773,0.2616119384765625
50,1.6666666666666667,0,0,1,0.18287813663482666,0.3333333730697632,0.11650594075520833,0.6152541539410601,0.2601572672526042,0.5072208576676971,0.10346476236979167,0.709420849372161,0.2601572672526042
51,1.7,0,0,1,0.18130140006542206,0.29999998211860657,0.07312520345052083,0.8102229217910422,0.34503173828125,0.4352387960148336,0.10941569010416667,0.7273473697677828,0.34503173828125
52,1.7333333333333334,0,0,1,0.1837840974330902,0.26666659116744995,0.048604329427083336,0.8867517523030953,0.4181467692057292,0.37563298746514595,0.1535491943359375,0.6611275022781327,0.4181467692057292
53,1.7666666666666666,0,0,1,0.1905660331249237,0.23333333432674408,0.033116658528645836,0.9257501427208574,0.4497934977213542,0.3516862226854443,0.16979471842447916,0.6389399740231757,0.4497934977213542
54,1.8,0,0,1,0.19963446259498596,0.20000006258487701,0.030517578125,0.931476616662845,0.4378662109375,0.3618274840274516,0.15645345052083334,0.6570715221815684,0.4378662109375
55,1.8333333333333333,0,0,1,0.21459442377090454,0.16666677594184875,0.0347137451171875,0.9193099273335461,0.3926544189453125,0.3994286178684807,0.12476094563802083,0.7040280688903244,0.3926544189453125
56,1.8666666666666667,0,0,1,0.23234836757183075,0.13333329558372498,0.036015828450520836,0.9102131328784999,0.335479736328125,0.4505410253000882,0.089508056640625,0.7648003857981351,0.335479736328125
57,1.9,0,0,1,0.24850104749202728,0.10000003129243851,0.033838907877604164,0.9072632026597016,0.2736053466796875,0.5126727124697661,0.056757609049479164,0.8330921012402543,0.2736053466796875
58,1.9333333333333333,0,0,1,0.26515769958496094,0.06666675209999084,0.028371175130208332,0.9138368742609331,0.21652730305989584,0.5773002620363044,0.034474690755208336,0.8890526471076128,0.21652730305989584
59,1.9666666666666666,0,0,1,0.28063637018203735,0.033333275467157364,0.021764119466145832,0.9286585384225747,0.18154398600260416,0.6225391012189068,0.025166829427083332,0.9155160052969218,0.18154398600260416
60,2.0,0,0,1,0.2923150062561035,0.0,0.023935953776041668,0.9190952616915788,0.15728759765625,0.6581542328161117,0.00115966796875,0.9957957005383271,0.15728759765625
61,2.033333333333333,0,0,1,0.2979135513305664,0.033333275467157364,0.0438385009765625,0.8623382485571208,0.14856974283854166,0.6781974019377507,0.044194539388020836,0.8615072001839355,0.14856974283854166
62,2.066666666666667,0,0,1,0.2945355772972107,0.06666655093431473,0.0494537353515625,0.8599317604150707,0.14687601725260416,0.691369893299175,0.0818939208984375,0.7747249088306203,0.14687601725260416
63,2.1,0,0,1,0.28036344051361084,0.10000003129243851,0.047093709309895836,0.8771340583393952,0.15915425618489584,0.6803518362317762,0.1170501708984375,0.7083273867082673,0.15915425618489584
64,2.1333333333333333,0,0,1,0.26355937123298645,0.13333329558372498,0.048212687174479164,0.8825881331251368,0.19411722819010416,0.6375225739412602,0.15501912434895834,0.6465596484045797,0.19411722819010416
65,2.1666666666666665,0,0,1,0.2422325611114502,0.16666656732559204,0.045018513997395836,0.8953464687477205,0.22789510091145834,0.6007191568817671,0.18951416015625,0.5972865194276775,0.22789510091145834
66,2.2,0,0,1,0.2235606610774994,0.20000006258487701,0.038630167643229164,0.9129520297552731,0.20744832356770834,0.6379754089643479,0.21946207682291666,0.5593228350201356,0.20744832356770834
67,2.2333333333333334,0,0,1,0.20699873566627502,0.23333333432674408,0.039067586263020836,0.9149483308304251,0.1870269775390625,0.67296190833943,0.2443084716796875,0.5301159490985214,0.1870269775390625
68,2.2666666666666666,0,0,1,0.20116102695465088,0.26666659116744995,0.0346832275390625,0.9257011656866911,0.16806538899739584,0.7061742659077727,0.2681681315104167,0.5033172217438082,0.16806538899739584
69,2.3,0,0,1,0.19439373910427094,0.299999862909317,0.033823649088541664,0.9289723217931054,0.15404256184895834,0.7288787130689445,0.2909596761067708,0.47949629843594416,0.15404256184895834
70,2.3333333333333335,0,0,1,0.1939644068479538,0.3333333730697632,0.032745361328125,0.9322798484497644,0.137725830078125,0.7550307266186926,0.3124287923177083,0.4581287955432918,0.137725830078125
71,2.3666666666666667,0,0,1,0.19981616735458374,0.36666664481163025,0.032862345377604164,0.9330988271805782,0.1229400634765625,0.779139782686963,0.3323313395182292,0.43934686580024307,0.1229400634765625
72,2.4,0,0,1,0.20171082019805908,0.3999999165534973,0.030766805013020832,0.937981817661558,0.11141459147135417,0.7983176201205988,0.3510487874348958,0.4222225555960315,0.11141459147135417
73,2.433333333333333,0,0,1,0.19696736335754395,0.4333333969116211,0.02777099609375,0.9443647099950419,0.10317484537760417,0.8121998496594336,0.3684031168619792,0.40678440370602614,0.10317484537760417
74,2.466666666666667,0,0,1,0.20025137066841125,0.46666666865348816,0.024592081705729168,0.9509593443223663,0.09597269694010417,0.8244760433762057,0.3856404622395833,0.39206187433101614,0.09597269694010417
75,2.5,0,0,1,0.1949755847454071,0.4999999403953552,0.022216796875,0.955907952107481,0.086181640625,0.8411572323175761,0.4008382161458333,0.3801245542047379,0.086181640625
76,2.533333333333333,0,0,1,0.19906948506832123,0.5333331823348999,0.0275421142578125,0.9459741023457473,0.0796356201171875,0.852458167560063,0.4091237386067708,0.37560482656848215,0.0796356201171875
77,2.566666666666667,0,0,1,0.1774631142616272,0.5666666626930237,0.033528645833333336,0.9349401983554497,0.06962076822916667,0.8697992228479987,0.413787841796875,0.3760458422725265,0.06962076822916667
78,2.6,0,0,1,0.1762949675321579,0.5999999642372131,0.0253143310546875,0.9506123805608393,0.06586201985677083,0.8762365995196502,0.4184824625651042,0.3757643868327469,0.06586201985677083
79,2.6333333333333333,0,0,1,0.16120503842830658,0.6333332061767578,0.024241129557291668,0.9526475020201313,0.059916178385416664,0.8866071792899123,0.4169871012369792,0.37999558136659584,0.059916178385416664
80,2.6666666666666665,0,0,1,0.1505051851272583,0.666666567325592,0.0256195068359375,0.9499676355701103,0.06344095865885417,0.8801218269400363,0.4129079182942708,0.3859628070072747,0.06344095865885417
81,2.7,0,0,1,0.1410263329744339,0.699999988079071,0.032847086588541664,0.9361852416391172,0.07764689127604167,0.8548304158114635,0.4121297200520833,0.3890163433463717,0.07764689127604167
82,2.7333333333333334,0,0,1,0.12956993281841278,0.7333332896232605,0.039011637369791664,0.924460737764901,0.09389750162760417,0.8257445563203476,0.4076334635416667,0.39533086311311827,0.09389750162760417
83,2.7666666666666666,0,0,1,0.1243254765868187,0.7666665315628052,0.041681925455729164,0.9193155822825303,0.1081695556640625,0.8006384724476553,0.4008280436197917,0.40358798372341254,0.1081695556640625
84,2.8,0,0,1,0.11933501809835434,0.800000011920929,0.039866129557291664,0.9224999492141688,0.11669413248697917,0.7854011304682178,0.3969014485677083,0.4087047498068102,0.11669413248697917
85,2.8333333333333335,0,0,1,0.12093152850866318,0.8333332538604736,0.033091227213541664,0.9351210899827203,0.12191263834635417,0.7756808157464027,0.3957672119140625,0.4108280488936732,0.12191263834635417
86,2.8666666666666667,0,0,1,0.11742585152387619,0.8666665554046631,0.0271453857421875,0.9463752915757555,0.12096150716145833,0.7763405214219283,0.3844146728515625,0.4250944522592236,0.12096150716145833
87,2.9,0,0,1,0.12303648889064789,0.8999998569488525,0.023991902669270832,0.9524085196568881,0.113067626953125,0.7889723704068794,0.3226420084635417,0.5051961727733025,0.113067626953125
88,2.933333333333333,0,0,1,0.1265512853860855,0.9333333373069763,0.0229034423828125,0.9544851155976813,0.09986368815104167,0.81142483360243,0.17430623372395834,0.7004394290765403,0.09986368815104167
89,2.966666666666667,0,0,1,0.13413105905056,0.966666579246521,0.0247650146484375,0.9508379402791451,0.07796732584635417,0.8502713164455279,0.14194234212239584,0.7418344386482267,0.07796732584635417
90,3.0,0,0,1,0.13722547888755798,0.9999998807907104,0.025421142578125,0.9494541366859177,0.06612650553385417,0.8716946100666402,0.12993367513020834,0.7588255729648856,0.06612650553385417
91,3.033333333333333,0,0,1,0.14227132499217987,1.0000001192092896,0.0233001708984375,0.9534492144234561,0.061711629231770836,0.8795466470168698,0.12204996744791667,0.7703123101705711,0.061711629231770836
92,3.066666666666667,0,0,1,0.14309237897396088,0.9666668176651001,0.0200958251953125,0.9595860859131031,0.059056599934895836,0.8840443475938543,0.1200103759765625,0.7728462149010611,0.059056599934895836
93,3.1,0,0,1,0.13727426528930664,0.9333335161209106,0.019312540690104168,0.9610289863248755,0.056722005208333336,0.8879793362061377,0.1232147216796875,0.7669405417327706,0.056722005208333336
94,3.1333333333333333,0,0,1,0.13795457780361176,0.900000274181366,0.017964680989583332,0.9636151286234276,0.055796305338541664,0.8893824515276638,0.131927490234375,0.752045695489556,0.055796305338541664
95,3.1666666666666665,0,0,1,0.13226541876792908,0.8666667938232422,0.017283121744791668,0.9648457379847446,0.053258260091145836,0.8938835180176632,0.14332071940104166,0.7328683932593651,0.053258260091145836
96,3.2,0,0,1,0.12931005656719208,0.8333335518836975,0.015950520833333332,0.9673338425665986,0.048055013020833336,0.903538707255177,0.15560404459635416,0.712467527073505,0.048055013020833336
97,3.2333333333333334,0,0,1,0.12935155630111694,0.8000002503395081,0.015329996744791666,0.9684385976367872,0.0436553955078125,0.9117516094710352,0.16798909505208334,0.6923136482221071,0.0436553955078125
98,3.2666666666666666,0,0,1,0.1375409960746765,0.7666667103767395,0.014628092447916666,0.9696849894167497,0.0397491455078125,0.9190127900323622,0.18012491861979166,0.6729217627972217,0.0397491455078125
99,3.3,0,0,1,0.14491215348243713,0.7333334684371948,0.013814290364583334,0.9711795099406302,0.035700480143229164,0.9265549465530523,0.19188435872395834,0.6544176280444647,0.035700480143229164
100,3.3333333333333335,0,0,1,0.1530480831861496,0.7000001668930054,0.012079874674479166,0.9745911490122565,0.039586385091145836,0.9184168774621042,0.20233662923177084,0.6381548812038673,0.039586385091145836
101,3.3666666666666667,0,0,1,0.16362598538398743,0.6666669249534607,0.01080322265625,0.9771128105632241,0.046071370442708336,0.9050967519790444,0.21002197265625,0.6262061813436471,0.046071370442708336
102,3.4,0,0,1,0.17761588096618652,0.6333334445953369,0.011271158854166666,0.9760150009427828,0.0485687255859375,0.8997348942627186,0.21483357747395834,0.6185630891609246,0.0485687255859375
103,3.433333333333333,0,0,1,0.18396607041358948,0.6000002026557922,0.012919108072916666,0.9724211702934704,0.049123128255208336,0.8978131314038515,0.21558634440104166,0.6166896982206633,0.049123128255208336
104,3.466666666666667,0,0,1,0.1920527219772339,0.5666666626930237,0.009867350260416666,0.9787506540466522,0.0512542724609375,0.8924290788535545,0.2122955322265625,0.6204292966789755,0.0512542724609375
105,3.5,0,0,1,0.1971810758113861,0.5333335995674133,0.011439005533854166,0.9752686388101559,0.050882975260416664,0.8921555379969022,0.20391337076822916,0.631646490569292,0.050882975260416664
106,3.533333333333333,0,0,1,0.20172876119613647,0.5000001192092896,0.0142974853515625,0.9690232410752792,0.056279500325520836,0.8800387803386935,0.19236246744791666,0.6476543116252815,0.056279500325520836
107,3.566666666666667,0,0,1,0.20544341206550598,0.46666666865348816,0.0196685791015625,0.9573227481302453,0.06735738118489583,0.8562036351835001,0.17921956380208334,0.6660745423315353,0.06735738118489583
108,3.6,0,0,1,0.2093595713376999,0.4333335757255554,0.0247650146484375,0.946128894005021,0.07294209798177083,0.8437422737002886,0.16370137532552084,0.6890831412842611,0.07294209798177083
109,3.6333333333333333,0,0,1,0.21429714560508728,0.40000012516975403,0.025156656901041668,0.9449600340460726,0.07537333170572917,0.838121959351085,0.148223876953125,0.7132289241986371,0.07537333170572917
110,3.6666666666666665,0,0,1,0.21936404705047607,0.3666670620441437,0.0243072509765625,0.9465690719346351,0.0768280029296875,0.834943535972394,0.134063720703125,0.7364982825801328,0.0768280029296875
111,3.7,0,0,1,0.22727873921394348,0.3333335518836975,0.020268758138020832,0.9552511996028263,0.07700602213541667,0.834331882378329,0.12144978841145833,0.7580013138193433,0.07700602213541667
112,3.7333333333333334,0,0,1,0.2364092767238617,0.3000001013278961,0.018590291341145832,0.9588993745327329,0.07476298014322917,0.838710387693979,0.10860697428385417,0.7805947042485168,0.07476298014322917
113,3.7666666666666666,0,0,1,0.24689266085624695,0.2666670083999634,0.0181121826171875,0.9599467273563402,0.073028564453125,0.8419810607827262,0.09563191731770833,0.8039801664990263,0.073028564453125
114,3.8,0,0,1,0.25363776087760925,0.2333335429430008,0.016667683919270832,0.9631060772969198,0.071990966796875,0.8438688534949679,0.0843353271484375,0.8248384116053014,0.071990966796875
115,3.8333333333333335,0,0,1,0.2597429156303406,0.20000006258487701,0.017710367838541668,0.9607156794757818,0.06915791829427083,0.8491776613532418,0.07246907552083333,0.8470831636820055,0.06915791829427083
116,3.8666666666666667,0,0,1,0.26844364404678345,0.16666698455810547,0.017328898111979168,0.9612946439862045,0.06430562337239583,0.858618733696054,0.060811360677083336,0.8694135382735294,0.06430562337239583
117,3.9,0,0,1,0.280527800321579,0.1333335041999817,0.0153656005859375,0.9653437539555656,0.055608113606770836,0.8765380033668662,0.0495758056640625,0.8916160055162674,0.055608113606770836
118,3.933333333333333,0,0,1,0.2941969633102417,0.10000003129243851,0.012135823567708334,0.9723228207041409,0.045079549153645836,0.8989756065401235,0.038380940755208336,0.9146765030176842,0.045079549153645836
119,3.966666666666667,0,0,1,0.30913054943084717,0.06666696071624756,0.010615030924479166,0.9756242328721743,0.0326385498046875,0.9260444022041163,0.026397705078125,0.9403155583404719,0.0326385498046875
120,4.0,0,0,1,0.3211919963359833,0.03333348035812378,0.010498046875,0.9757855417320627,0.018758138020833332,0.9569017017888892,0.014155069986979166,0.967434761833202,0.018758138020833332
121,4.033333333333333,0,0,1,0.32609063386917114,0.0,0.011683146158854166,0.9730311529588622,0.009440104166666666,0.9780639798238144,0.0023447672526041665,0.9945120178567064,0.009440104166666666
122,4.066666666666666,0,0,1,0.3237180709838867,0.03333307057619095,0.013636271158854166,0.9685359018654485,0.0170440673828125,0.9607900912516203,0.014063517252604166,0.9675460559783113,0.0170440673828125
123,4.1,0,0,1,0.3177787661552429,0.06666655093431473,0.014851888020833334,0.9656602878053144,0.026774088541666668,0.9390741389061339,0.026255289713541668,0.940236906688211,0.026774088541666668
124,4.133333333333334,0,0,1,0.3096337914466858,0.09999962151050568,0.012568155924479166,0.9706875601771489,0.034388224283854164,0.9221641741039953,0.036005655924479164,0.918807817794241,0.034388224283854164
125,4.166666666666667,0,0,1,0.29971903562545776,0.13333310186862946,0.011693318684895834,0.9724952717464537,0.038904825846354164,0.9118484408229202,0.044871012369791664,0.8996587155540883,0.038904825846354164
126,4.2,0,0,1,0.2877480983734131,0.16666656732559204,0.010528564453125,0.9750175988103366,0.036285400390625,0.9164836608674074,0.050801595052083336,0.8869311462650954,0.036285400390625
127,4.233333333333333,0,0,1,0.27339863777160645,0.1999996453523636,0.00836181640625,0.9799941726319645,0.032572428385416664,0.9237332744263436,0.054840087890625,0.8783787601990167,0.032572428385416664
128,4.266666666666667,0,0,1,0.2603238821029663,0.23333312571048737,0.009190877278645834,0.9779339432902714,0.032663981119791664,0.9226183665542149,0.056660970052083336,0.8743693235056679,0.032663981119791664
129,4.3,0,0,1,0.2522008419036865,0.26666659116744995,0.013722737630208334,0.9670189709252488,0.034968058268229164,0.916422667029328,0.059153238932291664,0.8686617739640363,0.034968058268229164
130,4.333333333333333,0,0,1,0.2467469573020935,0.2999996840953827,0.0113677978515625,0.9722924646910424,0.0401458740234375,0.9034025651912753,0.060841878255208336,0.8644949821519159,0.0401458740234375
131,4.366666666666666,0,0,1,0.24462878704071045,0.3333331346511841,0.008544921875,0.9788826814973126,0.0488433837890625,0.8821908909395346,0.058278401692708336,0.8694925413336899,0.0488433837890625
132,4.4,0,0,1,0.24551090598106384,0.36666664481163025,0.01177978515625,0.9708894002724466,0.0540618896484375,0.8700179057058725,0.055394490559895836,0.8752643055840996,0.0540618896484375
133,4.433333333333334,0,0,1,0.2465856671333313,0.3999997079372406,0.016301472981770832,0.9598293247258414,0.058939615885416664,0.85979183462633,0.054026285807291664,0.8778075168285031,0.058939615885416664
134,4.466666666666667,0,0,1,0.24563173949718475,0.4333331882953644,0.018651326497395832,0.9540021734645661,0.058583577473958336,0.8609805744331931,0.053548177083333336,0.8786363381301683,0.058583577473958336
135,4.5,0,0,1,0.24453899264335632,0.46666625142097473,0.018163045247395832,0.9549645415126483,0.055872599283854164,0.8668301707552281,0.055206298828125,0.8749362993891662,0.055872599283854164
136,4.533333333333333,0,0,1,0.24362969398498535,0.4999997317790985,0.018361409505208332,0.954359214628396,0.05389404296875,0.8710636696964895,0.058980305989583336,0.8668949135471775,0.05389404296875
137,4.566666666666666,0,0,1,0.24013535678386688,0.5333331823348999,0.017323811848958332,0.9567288947482113,0.053334554036458336,0.8721074489097951,0.06406148274739583,0.8562536981269848,0.053334554036458336
138,4.6,0,0,1,0.23547586798667908,0.566666305065155,0.015838623046875,0.960257951893482,0.051584879557291664,0.8758636612302529,0.06879170735677083,0.8464917389927696,0.051584879557291664
139,4.633333333333334,0,0,1,0.22985243797302246,0.599999725818634,0.014673868815104166,0.9630554586639257,0.052256266276041664,0.8740443492782066,0.072998046875,0.8378728359298181,0.052256266276041664
140,4.666666666666667,0,0,1,0.22418323159217834,0.6333332061767578,0.014928181966145834,0.9623745440107287,0.0540313720703125,0.8691400740158415,0.078399658203125,0.8269613162759865,0.0540313720703125
141,4.7,0,0,1,0.2193845510482788,0.6666662693023682,0.016626993815104168,0.958103655125105,0.0543365478515625,0.8676366670241009,0.0853271484375,0.8130734685837284,0.0543365478515625
142,4.733333333333333,0,0,1,0.21488235890865326,0.6999998092651367,0.0180511474609375,0.9544300427531234,0.055063883463541664,0.8651905569384488,0.093963623046875,0.795964178552935,0.055063883463541664
143,4.766666666666667,0,0,1,0.2096099853515625,0.7333332896232605,0.0159149169921875,0.959461221869699,0.05303955078125,0.8691352826378023,0.1020965576171875,0.7801054204988978,0.05303955078125
144,4.8,0,0,1,0.20265302062034607,0.7666663527488708,0.013158162434895834,0.9662202025582074,0.049102783203125,0.8778937235598956,0.10831705729166667,0.7684247913809065,0.049102783203125
145,4.833333333333333,0,0,1,0.19553153216838837,0.7999998331069946,0.012227376302083334,0.9687130777251298,0.043512980143229164,0.890675146902377,0.1134033203125,0.7592234194647918,0.043512980143229164
146,4.866666666666666,0,0,1,0.18937960267066956,0.8333332538604736,0.011922200520833334,0.9695405641272001,0.0367431640625,0.9069006724045507,0.1186370849609375,0.7496865459476887,0.0367431640625
147,4.9,0,0,1,0.1848931759595871,0.8666663765907288,0.010752360026041666,0.9724631637474526,0.031758626302083336,0.9189130215572624,0.12494913736979167,0.7376703832160089,0.031758626302083336
148,4.933333333333334,0,0,1,0.18474696576595306,0.8999998569488525,0.010248819986979166,0.9736954178109444,0.030619303385416668,0.9216836014258165,0.133056640625,0.7215085967941228,0.030619303385416668
149,4.966666666666667,0,0,1,0.18714258074760437,0.9333328604698181,0.010401407877604166,0.9732240951755112,0.031951904296875,0.9180653005569333,0.14321390787760416,0.7009948742989013,0.031951904296875
150,5.0,0,0,1,0.1890273541212082,0.9666664004325867,0.009897867838541666,0.9743887036463883,0.03594970703125,0.9075479597097003,0.1552886962890625,0.6768890451666137,0.03594970703125
151,5.033333333333333,0,0,1,0.19057796895503998,0.9999998807907104,0.009648640950520834,0.974909748663831,0.038386027018229164,0.9010026378914249,0.16739908854166666,0.6535849121713474,0.038386027018229164
152,5.066666666666666,0,0,1,0.19076967239379883,0.9666668176651001,0.009424845377604166,0.9753511179837108,0.041463216145833336,0.8929781559464756,0.17636617024739584,0.6370892021792331,0.041463216145833336
153,5.1,0,0,1,0.18805605173110962,0.9333333373069763,0.007110595703125,0.9812614302867588,0.043924967447916664,0.8864863465931058,0.18331400553385416,0.6249543302008298,0.043924967447916664
154,5.133333333333334,0,0,1,0.18430595099925995,0.8999998569488525,0.00732421875,0.9806219757259202,0.044520060221354164,0.884732054216653,0.187591552734375,0.617283246221821,0.044520060221354164
155,5.166666666666667,0,0,1,0.18051795661449432,0.8666667938232422,0.0087127685546875,0.976853478841875,0.043980916341145836,0.8859969905060283,0.18953450520833334,0.6129926827136748,0.043980916341145836
